period,scenario,subscenario,bid_segment,reservoir_1 - asset_owner_1,reservoir_1 - asset_owner_2,reservoir_1 - asset_owner_3,reservoir_1 - asset_owner_4
1,2,1,10,-0,-0,-0,-0
1,2,1,11,-0,-0,-0,-0
1,2,1,12,-0,-0,-0,-0
1,2,1,13,-0,-0,-0,-0
1,2,1,14,-0,-0,-0,-0
1,2,1,15,-0,-0,-0,-0
1,2,1,16,-0,-0,-0,-0
1,2,1,17,-0,-0,-0,-0
1,2,1,18,-0,-0,-0,-0
1,2,1,19,-0,-0,-0,-0
1,2,1,20,-0,-0,-0,-0
1,2,1,21,-0,-0,-0,-0
1,2,1,22,-0,-0,-0,-0
1,2,1,23,-0,-0,-0,-0
1,2,1,24,-0,-0,-0,-0
1,2,1,25,-0,-0,-0,-0
1,2,1,26,-0,-0,-0,-0
1,2,1,27,-0,-0,-0,-0
1,2,1,28,-0,-0,-0,-0
1,2,1,29,-0,-0,-0,-0
1,2,1,30,-0,-0,-0,-0
1,2,1,31,-0,-0,-0,-0
1,2,1,32,-0,-0,-0,-0
1,2,1,33,-0,-0,-0,-0
1,2,1,34,-0,-0,-0,-0
1,2,1,35,-0,-0,-0,-0
1,2,1,36,-0,-0,-0,-0
1,2,1,37,-0,-0,-0,-0
1,2,1,38,-0,-0,-0,-0
1,2,1,39,-0,-0,-0,-0
1,2,1,40,-0,-0,-0,-0
1,2,1,41,-0,-0,-0,-0
1,2,1,42,-0,-0,-0,-0
1,2,1,43,-0,-0,-0,-0
1,2,1,44,-0,-0,-0,-0
1,2,1,45,-0,-0,-0,-0
1,2,1,46,-0,-0,-0,-0
1,2,1,47,-0,-0,-0,-0
1,2,1,48,-0,-0,-0,-0
1,2,1,49,-0,-0,-0,-0
1,2,1,50,-0,-0,-0,-0
1,2,1,51,-0,-0,-0,-0
1,2,1,52,-0,-0,-0,-0
1,2,1,53,-0,-0,-0,-0
1,2,1,54,-0,-0,-0,-0
1,2,1,55,-0,-0,-0,-0
1,2,1,56,-0,-0,-0,-0
1,2,1,57,-0,-0,-0,-0
1,2,1,58,-0,-0,-0,-0
1,2,1,59,-0,-0,-0,-0
1,2,1,60,-0,-0,-0,-0
1,2,1,61,-0,-0,-0,-0
1,2,1,62,-0,-0,-0,-0
1,2,1,63,-0,-0,-0,-0
1,2,1,64,-0,-0,-0,-0
1,2,1,65,-0,-0,-0,-0
1,2,1,66,-0,-0,-0,-0
1,2,1,67,-0,-0,-0,-0
1,2,1,68,-0,-0,-0,-0
1,2,1,69,-0,-0,-0,-0
1,2,1,70,-0,-0,-0,-0
1,2,1,71,-0,-0,-0,-0
1,2,1,72,-0,-0,-0,-0
1,2,1,73,-0,-0,-0,-0
1,2,1,74,-0,-0,-0,-0
1,2,1,75,-0,-0,-0,-0
1,2,1,76,-0,-0,-0,-0
1,2,1,77,-0,-0,-0,-0
1,2,1,78,-0,-0,-0,-0
1,2,1,79,-0,-0,-0,-0
1,2,1,80,-0,-0,-0,-0
1,2,1,81,-0,-0,-0,-0
1,2,1,82,-0,-0,-0,-0
1,2,1,83,-0,-0,-0,-0
1,2,1,84,-0,-0,-0,-0
1,2,1,85,-0,-0,-0,-0
1,2,1,86,-0,-0,-0,-0
1,2,1,87,-0,-0,-0,-0
1,2,1,88,-0,-0,-0,-0
1,2,1,89,-0,-0,-0,-0
1,2,1,90,-0,-0,-0,-0
1,2,1,91,-0,-0,-0,-0
1,2,1,92,-0,-0,-0,-0
1,2,1,93,-0,-0,-0,-0
1,2,1,94,-0,-0,-0,-0
1,2,1,95,-0,-0,-0,-0
1,2,1,96,-0,-0,-0,-0
1,2,1,97,-0,-0,-0,-0
1,2,1,98,-0,-0,-0,-0
1,2,1,99,-0,-0,-0,-0
1,2,1,100,-0,-0,-0,-0
1,2,1,101,-0,-0,-0,-0
1,2,1,102,-0,-0,-0,-0
1,2,1,103,-0,-0,-0,-0
1,2,1,104,-0,-0,-0,-0
1,2,1,105,-0,-0,-0,-0
1,2,1,106,-0,-0,-0,-0
1,2,1,107,-0,-0,-0,-0
1,2,1,108,-0,-0,-0,-0
1,2,1,109,-0,-0,-0,-0
1,2,1,110,-0,-0,-0,-0
1,2,1,111,-0,-0,-0,-0
1,2,1,112,-0,-0,-0,-0
1,2,1,113,-0,-0,-0,-0
1,2,1,114,-0,-0,-0,-0
1,2,1,115,-0,-0,-0,-0
1,2,1,116,-0,-0,-0,-0
1,2,1,117,-0,-0,-0,-0
1,2,1,118,-0,-0,-0,-0
1,2,1,119,-0,-0,-0,-0
1,2,1,120,-0,-0,-0,-0
1,2,1,121,-0,-0,-0,-0
2,1,1,1,97.2636,476.736,338,338
2,1,1,2,-0,-0,0,0
2,1,1,3,-0,-0,0,0
2,1,1,4,-0,-0,0,0
2,1,1,5,-0,-0,0,0
2,1,1,6,-0,-0,0,0
2,1,1,7,-0,-0,0,0
2,1,1,8,-0,-0,0,0
2,1,1,9,-0,-0,0,0
2,1,1,10,-0,-0,0,0
2,1,1,11,-0,-0,0,0
2,1,1,12,-0,-0,0,0
2,1,1,13,-0,-0,0,0
2,1,1,14,-0,-0,0,0
2,1,1,15,-0,-0,0,0
2,1,1,16,-0,-0,0,0
2,1,1,17,-0,-0,0,0
2,1,1,18,-0,-0,0,0
2,1,1,19,-0,-0,0,0
2,1,1,20,-0,-0,0,0
2,1,1,21,-0,-0,0,0
2,1,1,22,-0,-0,0,0
2,1,1,23,-0,-0,0,0
2,1,1,24,-0,-0,0,0
2,1,1,25,-0,-0,0,0
2,1,1,26,-0,-0,0,0
2,1,1,27,-0,-0,0,0
2,1,1,28,-0,-0,0,0
2,1,1,29,-0,-0,0,0
2,1,1,30,-0,-0,0,0
2,1,1,31,-0,-0,0,0
2,1,1,32,-0,-0,0,0
2,1,1,33,-0,-0,0,0
2,1,1,34,-0,-0,0,0
2,1,1,35,-0,-0,0,0
2,1,1,36,-0,-0,0,0
2,1,1,37,-0,-0,0,0
2,1,1,38,-0,-0,0,0
2,1,1,39,-0,-0,0,0
2,1,1,40,-0,-0,0,0
2,1,1,41,-0,-0,0,0
2,1,1,42,-0,-0,0,0
2,1,1,43,-0,-0,0,0
2,1,1,44,-0,-0,0,0
2,1,1,45,-0,-0,0,0
2,1,1,46,-0,-0,0,0
2,1,1,47,-0,-0,0,0
2,1,1,48,-0,-0,0,0
2,1,1,49,-0,-0,0,0
2,1,1,50,-0,-0,0,0
2,1,1,51,-0,-0,0,0
2,1,1,52,-0,-0,0,0
2,1,1,53,-0,-0,0,0
2,1,1,54,-0,-0,0,0
2,1,1,55,-0,-0,0,0
2,1,1,56,-0,-0,0,0
2,1,1,57,-0,-0,0,0
2,1,1,58,-0,-0,0,0
2,1,1,59,-0,-0,0,0
2,1,1,60,-0,-0,0,0
2,1,1,61,-0,-0,0,0
2,1,1,62,-0,-0,0,0
2,1,1,63,-0,-0,0,0
2,1,1,64,-0,-0,0,0
2,1,1,65,-0,-0,0,0
2,1,1,66,-0,-0,0,0
2,1,1,67,-0,-0,0,0
2,1,1,68,-0,-0,0,0
2,1,1,69,-0,-0,0,0
2,1,1,70,-0,-0,0,0
2,1,1,71,-0,-0,0,0
2,1,1,72,-0,-0,0,0
2,1,1,73,-0,-0,0,0
2,1,1,74,-0,-0,0,0
2,1,1,75,-0,-0,0,0
2,1,1,76,-0,-0,0,0
2,1,1,77,-0,-0,0,0
2,1,1,78,-0,-0,0,0
2,1,1,79,-0,-0,0,0
2,1,1,80,-0,-0,0,0
2,1,1,81,-0,-0,0,0
2,1,1,82,-0,-0,0,0
2,1,1,83,-0,-0,0,0
2,1,1,84,-0,-0,0,0
2,1,1,85,-0,-0,0,0
2,1,1,86,-0,-0,0,0
2,1,1,87,-0,-0,0,0
2,1,1,88,-0,-0,0,0
2,1,1,89,-0,-0,0,0
2,1,1,90,-0,-0,0,0
2,1,1,91,-0,-0,0,0
2,1,1,92,-0,-0,0,0
2,1,1,93,-0,-0,0,0
2,1,1,94,-0,-0,0,0
2,1,1,95,-0,-0,0,0
2,1,1,96,-0,-0,0,0
2,1,1,97,-0,-0,0,0
2,1,1,98,-0,-0,0,0
2,1,1,99,-0,-0,0,0
2,1,1,100,-0,-0,0,0
2,1,1,101,-0,-0,0,0
2,1,1,102,-0,-0,0,0
2,1,1,103,-0,-0,0,0
2,1,1,104,-0,-0,0,0
2,1,1,105,-0,-0,0,0
2,1,1,106,-0,-0,0,0
2,1,1,107,-0,-0,0,0
2,1,1,108,-0,-0,0,0
2,1,1,109,-0,-0,0,0
2,1,1,110,-0,-0,0,0
2,1,1,111,-0,-0,0,0
2,1,1,112,-0,-0,0,0
2,1,1,113,-0,-0,0,0
2,1,1,114,-0,-0,0,0
2,1,1,115,-0,-0,0,0
2,1,1,116,-0,-0,0,0
2,1,1,117,-0,-0,0,0
2,1,1,118,-0,-0,0,0
2,1,1,119,-0,-0,0,0
2,1,1,120,-0,-0,0,0
2,1,1,121,-0,-0,-0,-0
2,2,1,1,97.2636,476.736,338,338
2,2,1,2,-0,-0,0,0
2,2,1,3,-0,-0,0,0
2,2,1,4,-0,-0,0,0
2,2,1,5,-0,-0,0,0
2,2,1,6,-0,-0,0,0
2,2,1,7,-0,-0,0,0
2,2,1,8,-0,-0,0,0
2,2,1,9,-0,-0,0,0
2,2,1,10,-0,-0,0,0
2,2,1,11,-0,-0,0,0
2,2,1,12,-0,-0,0,0
2,2,1,13,-0,-0,0,0
2,2,1,14,-0,-0,0,0
2,2,1,15,-0,-0,0,0
2,2,1,16,-0,-0,0,0
2,2,1,17,-0,-0,0,0
2,2,1,18,-0,-0,0,0
2,2,1,19,-0,-0,0,0
2,2,1,20,-0,-0,0,0
2,2,1,21,-0,-0,0,0
2,2,1,22,-0,-0,0,0
2,2,1,23,-0,-0,0,0
2,2,1,24,-0,-0,0,0
2,2,1,25,-0,-0,0,0
2,2,1,26,-0,-0,0,0
2,2,1,27,-0,-0,0,0
2,2,1,28,-0,-0,0,0
2,2,1,29,-0,-0,0,0
2,2,1,30,-0,-0,0,0
2,2,1,31,-0,-0,0,0
2,2,1,32,-0,-0,0,0
2,2,1,33,-0,-0,0,0
2,2,1,34,-0,-0,0,0
2,2,1,35,-0,-0,0,0
2,2,1,36,-0,-0,0,0
2,2,1,37,-0,-0,0,0
2,2,1,38,-0,-0,0,0
2,2,1,39,-0,-0,0,0
2,2,1,40,-0,-0,0,0
2,2,1,41,-0,-0,0,0
2,2,1,42,-0,-0,0,0
2,2,1,43,-0,-0,0,0
2,2,1,44,-0,-0,0,0
2,2,1,45,-0,-0,0,0
2,2,1,46,-0,-0,0,0
2,2,1,47,-0,-0,0,0
2,2,1,48,-0,-0,0,0
2,2,1,49,-0,-0,0,0
2,2,1,50,-0,-0,0,0
2,2,1,51,-0,-0,0,0
2,2,1,52,-0,-0,0,0
2,2,1,53,-0,-0,0,0
2,2,1,54,-0,-0,0,0
2,2,1,55,-0,-0,0,0
2,2,1,56,-0,-0,0,0
2,2,1,57,-0,-0,0,0
2,2,1,58,-0,-0,0,0
2,2,1,59,-0,-0,0,0
2,2,1,60,-0,-0,0,0
2,2,1,61,-0,-0,0,0
2,2,1,62,-0,-0,0,0
2,2,1,63,-0,-0,0,0
2,2,1,64,-0,-0,0,0
2,2,1,65,-0,-0,0,0
2,2,1,66,-0,-0,0,0
2,2,1,67,-0,-0,0,0
2,2,1,68,-0,-0,0,0
2,2,1,69,-0,-0,0,0
2,2,1,70,-0,-0,0,0
2,2,1,71,-0,-0,0,0
2,2,1,72,-0,-0,0,0
2,2,1,73,-0,-0,0,0
2,2,1,74,-0,-0,0,0
2,2,1,75,-0,-0,0,0
2,2,1,76,-0,-0,0,0
2,2,1,77,-0,-0,0,0
2,2,1,78,-0,-0,0,0
2,2,1,79,-0,-0,0,0
2,2,1,80,-0,-0,0,0
2,2,1,81,-0,-0,0,0
2,2,1,82,-0,-0,0,0
2,2,1,83,-0,-0,0,0
2,2,1,84,-0,-0,0,0
2,2,1,85,-0,-0,0,0
2,2,1,86,-0,-0,0,0
2,2,1,87,-0,-0,0,0
2,2,1,88,-0,-0,0,0
2,2,1,89,-0,-0,0,0
2,2,1,90,-0,-0,0,0
2,2,1,91,-0,-0,0,0
2,2,1,92,-0,-0,0,0
2,2,1,93,-0,-0,0,0
2,2,1,94,-0,-0,0,0
2,2,1,95,-0,-0,0,0
2,2,1,96,-0,-0,0,0
2,2,1,97,-0,-0,0,0
2,2,1,98,-0,-0,0,0
2,2,1,99,-0,-0,0,0
2,2,1,100,-0,-0,0,0
2,2,1,101,-0,-0,0,0
2,2,1,102,-0,-0,0,0
2,2,1,103,-0,-0,0,0
2,2,1,104,-0,-0,0,0
2,2,1,105,-0,-0,0,0
2,2,1,106,-0,-0,0,0
2,2,1,107,-0,-0,0,0
2,2,1,108,-0,-0,0,0
2,2,1,109,-0,-0,0,0
2,2,1,110,-0,-0,0,0
2,2,1,111,-0,-0,0,0
2,2,1,112,-0,-0,0,0
2,2,1,113,-0,-0,0,0
2,2,1,114,-0,-0,0,0
2,2,1,115,-0,-0,0,0
2,2,1,116,-0,-0,0,0
2,2,1,117,-0,-0,0,0
2,2,1,118,-0,-0,0,0
2,2,1,119,-0,-0,0,0
2,2,1,120,-0,-0,0,0
2,2,1,121,-0,-0,-0,-0
3,1,1,1,379.473,-0,-0,-0
3,1,1,2,0,-0,-0,-0
3,1,1,3,-0,-0,-0,-0
3,1,1,4,-0,-0,-0,-0
3,1,1,5,-0,-0,-0,-0
3,1,1,6,-0,-0,-0,-0
3,1,1,7,-0,-0,-0,-0
3,1,1,8,-0,-0,-0,-0
3,1,1,9,-0,-0,-0,-0
3,1,1,10,-0,-0,-0,-0
3,1,1,11,-0,-0,-0,-0
3,1,1,12,-0,-0,-0,-0
3,1,1,13,-0,-0,-0,-0
3,1,1,14,-0,-0,-0,-0
3,1,1,15,-0,-0,-0,-0
3,1,1,16,-0,-0,-0,-0
3,1,1,17,-0,-0,-0,-0
3,1,1,18,-0,-0,-0,-0
3,1,1,19,-0,-0,-0,-0
3,1,1,20,-0,-0,-0,-0
3,1,1,21,-0,-0,-0,-0
3,1,1,22,-0,-0,-0,-0
3,1,1,23,-0,-0,-0,-0
3,1,1,24,-0,-0,-0,-0
3,1,1,25,-0,-0,-0,-0
3,1,1,26,-0,-0,-0,-0
3,1,1,27,-0,-0,-0,-0
3,1,1,28,-0,-0,-0,-0
3,1,1,29,-0,-0,-0,-0
3,1,1,30,-0,-0,-0,-0
3,1,1,31,-0,-0,-0,-0
3,1,1,32,-0,-0,-0,-0
3,1,1,33,-0,-0,-0,-0
3,1,1,34,-0,-0,-0,-0
3,1,1,35,-0,-0,-0,-0
3,1,1,36,-0,-0,-0,-0
3,1,1,37,-0,-0,-0,-0
3,1,1,38,-0,-0,-0,-0
3,1,1,39,-0,-0,-0,-0
3,1,1,40,-0,-0,-0,-0
3,1,1,41,-0,-0,-0,-0
3,1,1,42,-0,-0,-0,-0
3,1,1,43,-0,-0,-0,-0
3,1,1,44,-0,-0,-0,-0
3,1,1,45,-0,-0,-0,-0
3,1,1,46,-0,-0,-0,-0
3,1,1,47,-0,-0,-0,-0
3,1,1,48,-0,-0,-0,-0
3,1,1,49,-0,-0,-0,-0
3,1,1,50,-0,-0,-0,-0
3,1,1,51,-0,-0,-0,-0
3,1,1,52,-0,-0,-0,-0
3,1,1,53,-0,-0,-0,-0
3,1,1,54,-0,-0,-0,-0
3,1,1,55,-0,-0,-0,-0
3,1,1,56,-0,-0,-0,-0
3,1,1,57,-0,-0,-0,-0
3,1,1,58,-0,-0,-0,-0
3,1,1,59,-0,-0,-0,-0
3,1,1,60,-0,-0,-0,-0
3,1,1,61,-0,-0,-0,-0
3,1,1,62,-0,-0,-0,-0
3,1,1,63,-0,-0,-0,-0
3,1,1,64,-0,-0,-0,-0
3,1,1,65,-0,-0,-0,-0
3,1,1,66,-0,-0,-0,-0
3,1,1,67,-0,-0,-0,-0
3,1,1,68,-0,-0,-0,-0
3,1,1,69,-0,-0,-0,-0
3,1,1,70,-0,-0,-0,-0
3,1,1,71,-0,-0,-0,-0
3,1,1,72,-0,-0,-0,-0
3,1,1,73,-0,-0,-0,-0
3,1,1,74,-0,-0,-0,-0
3,1,1,75,-0,-0,-0,-0
3,1,1,76,-0,-0,-0,-0
3,1,1,77,-0,-0,-0,-0
3,1,1,78,-0,-0,-0,-0
3,1,1,79,-0,-0,-0,-0
3,1,1,80,-0,-0,-0,-0
3,1,1,81,-0,-0,-0,-0
3,1,1,82,-0,-0,-0,-0
3,1,1,83,-0,-0,-0,-0
3,1,1,84,-0,-0,-0,-0
3,1,1,85,-0,-0,-0,-0
3,1,1,86,-0,-0,-0,-0
3,1,1,87,-0,-0,-0,-0
3,1,1,88,-0,-0,-0,-0
3,1,1,89,-0,-0,-0,-0
3,1,1,90,-0,-0,-0,-0
3,1,1,91,-0,-0,-0,-0
3,1,1,92,-0,-0,-0,-0
3,1,1,93,-0,-0,-0,-0
3,1,1,94,-0,-0,-0,-0
3,1,1,95,-0,-0,-0,-0
3,1,1,96,-0,-0,-0,-0
3,1,1,97,-0,-0,-0,-0
3,1,1,98,-0,-0,-0,-0
3,1,1,99,-0,-0,-0,-0
3,1,1,100,-0,-0,-0,-0
3,1,1,101,-0,-0,-0,-0
3,1,1,102,-0,-0,-0,-0
3,1,1,103,-0,-0,-0,-0
3,1,1,104,-0,-0,-0,-0
3,1,1,105,-0,-0,-0,-0
3,1,1,106,-0,-0,-0,-0
3,1,1,107,-0,-0,-0,-0
3,1,1,108,-0,-0,-0,-0
3,1,1,109,-0,-0,-0,-0
3,1,1,110,-0,-0,-0,-0
3,1,1,111,-0,-0,-0,-0
3,1,1,112,-0,-0,-0,-0
3,1,1,113,-0,-0,-0,-0
3,1,1,114,-0,-0,-0,-0
3,1,1,115,-0,-0,-0,-0
3,1,1,116,-0,-0,-0,-0
3,1,1,117,-0,-0,-0,-0
3,1,1,118,-0,-0,-0,-0
3,1,1,119,-0,-0,-0,-0
3,1,1,120,-0,-0,-0,-0
3,1,1,121,-0,-0,-0,-0
3,2,1,1,379.473,-0,-0,-0
3,2,1,2,0,-0,-0,-0
3,2,1,3,-0,-0,-0,-0
3,2,1,4,-0,-0,-0,-0
3,2,1,5,-0,-0,-0,-0
3,2,1,6,-0,-0,-0,-0
3,2,1,7,-0,-0,-0,-0
3,2,1,8,-0,-0,-0,-0
3,2,1,9,-0,-0,-0,-0
3,2,1,10,-0,-0,-0,-0
3,2,1,11,-0,-0,-0,-0
3,2,1,12,-0,-0,-0,-0
3,2,1,13,-0,-0,-0,-0
3,2,1,14,-0,-0,-0,-0
3,2,1,15,-0,-0,-0,-0
3,2,1,16,-0,-0,-0,-0
3,2,1,17,-0,-0,-0,-0
3,2,1,18,-0,-0,-0,-0
3,2,1,19,-0,-0,-0,-0
3,2,1,20,-0,-0,-0,-0
3,2,1,21,-0,-0,-0,-0
3,2,1,22,-0,-0,-0,-0
3,2,1,23,-0,-0,-0,-0
3,2,1,24,-0,-0,-0,-0
3,2,1,25,-0,-0,-0,-0
3,2,1,26,-0,-0,-0,-0
3,2,1,27,-0,-0,-0,-0
3,2,1,28,-0,-0,-0,-0
3,2,1,29,-0,-0,-0,-0
3,2,1,30,-0,-0,-0,-0
3,2,1,31,-0,-0,-0,-0
3,2,1,32,-0,-0,-0,-0
3,2,1,33,-0,-0,-0,-0
3,2,1,34,-0,-0,-0,-0
3,2,1,35,-0,-0,-0,-0
3,2,1,36,-0,-0,-0,-0
3,2,1,37,-0,-0,-0,-0
3,2,1,38,-0,-0,-0,-0
3,2,1,39,-0,-0,-0,-0
3,2,1,40,-0,-0,-0,-0
3,2,1,41,-0,-0,-0,-0
3,2,1,42,-0,-0,-0,-0
3,2,1,43,-0,-0,-0,-0
3,2,1,44,-0,-0,-0,-0
3,2,1,45,-0,-0,-0,-0
3,2,1,46,-0,-0,-0,-0
3,2,1,47,-0,-0,-0,-0
3,2,1,48,-0,-0,-0,-0
3,2,1,49,-0,-0,-0,-0
3,2,1,50,-0,-0,-0,-0
3,2,1,51,-0,-0,-0,-0
3,2,1,52,-0,-0,-0,-0
3,2,1,53,-0,-0,-0,-0
3,2,1,54,-0,-0,-0,-0
3,2,1,55,-0,-0,-0,-0
3,2,1,56,-0,-0,-0,-0
3,2,1,57,-0,-0,-0,-0
3,2,1,58,-0,-0,-0,-0
3,2,1,59,-0,-0,-0,-0
3,2,1,60,-0,-0,-0,-0
3,2,1,61,-0,-0,-0,-0
3,2,1,62,-0,-0,-0,-0
3,2,1,63,-0,-0,-0,-0
3,2,1,64,-0,-0,-0,-0
3,2,1,65,-0,-0,-0,-0
3,2,1,66,-0,-0,-0,-0
3,2,1,67,-0,-0,-0,-0
3,2,1,68,-0,-0,-0,-0
3,2,1,69,-0,-0,-0,-0
3,2,1,70,-0,-0,-0,-0
3,2,1,71,-0,-0,-0,-0
3,2,1,72,-0,-0,-0,-0
3,2,1,73,-0,-0,-0,-0
3,2,1,74,-0,-0,-0,-0
3,2,1,75,-0,-0,-0,-0
3,2,1,76,-0,-0,-0,-0
3,2,1,77,-0,-0,-0,-0
3,2,1,78,-0,-0,-0,-0
3,2,1,79,-0,-0,-0,-0
3,2,1,80,-0,-0,-0,-0
3,2,1,81,-0,-0,-0,-0
3,2,1,82,-0,-0,-0,-0
3,2,1,83,-0,-0,-0,-0
3,2,1,84,-0,-0,-0,-0
3,2,1,85,-0,-0,-0,-0
3,2,1,86,-0,-0,-0,-0
3,2,1,87,-0,-0,-0,-0
3,2,1,88,-0,-0,-0,-0
3,2,1,89,-0,-0,-0,-0
3,2,1,90,-0,-0,-0,-0
3,2,1,91,-0,-0,-0,-0
3,2,1,92,-0,-0,-0,-0
3,2,1,93,-0,-0,-0,-0
3,2,1,94,-0,-0,-0,-0
3,2,1,95,-0,-0,-0,-0
3,2,1,96,-0,-0,-0,-0
3,2,1,97,-0,-0,-0,-0
3,2,1,98,-0,-0,-0,-0
3,2,1,99,-0,-0,-0,-0
3,2,1,100,-0,-0,-0,-0
3,2,1,101,-0,-0,-0,-0
3,2,1,102,-0,-0,-0,-0
3,2,1,103,-0,-0,-0,-0
3,2,1,104,-0,-0,-0,-0
3,2,1,105,-0,-0,-0,-0
3,2,1,106,-0,-0,-0,-0
3,2,1,107,-0,-0,-0,-0
3,2,1,108,-0,-0,-0,-0
3,2,1,109,-0,-0,-0,-0
